Gender,Source,PriceXQuantity,age_group
Female,SEM,1645,33-37
Male,FaceBook campaign,275,63+
Male,Instagram Campign,684,63+
Male,Organic Search,2295,28-32
Male,Organic Search,1195,28-32
Female,SEM,1179,18-22
Female,FaceBook campaign,451,33-37
Female,Organic Search,666,63+
Female,SEM,1152,63+
Male,Organic Search,210,48-52
Male,Instagram Campign,783,48-52
Male,FaceBook campaign,2230,48-52
Male,Instagram Campign,1890,33-37
Male,Organic Search,1430,63+
Female,Instagram Campign,556,28-32
Male,Organic Search,136,63+
Male,FaceBook campaign,846,63+
Female,Organic Search,159,23-27
Female,Organic Search,1995,23-27
Female,Instagram Campign,171,48-52
Male,Instagram Campign,105,58-62
Male,FaceBook campaign,916,63+
Male,Organic Search,1684,63+
Female,FaceBook campaign,1380,18-22
Male,SEM,685,63+
Male,SEM,430,63+
Male,FaceBook campaign,125,63+
Female,Organic Search,830,23-27
Female,FaceBook campaign,1000,18-22
Female,SEM,100,58-62
Female,Organic Search,1140,58-62
Male,Instagram Campign,768,18-22
Female,Organic Search,1473,18-22
Female,Organic Search,75,28-32
Male,FaceBook campaign,840,33-37
Male,Instagram Campign,466,33-37
Male,Instagram Campign,340,33-37
Female,FaceBook campaign,1740,18-22
Female,SEM,96,18-22
Female,SEM,210,18-22
Female,SEM,744,53-57
Female,SEM,1284,43-47
Male,SEM,614,58-62
Female,Instagram Campign,185,63+
Female,Instagram Campign,298,63+
Female,SEM,115,53-57
Female,FaceBook campaign,2210,43-47
Female,SEM,1835,43-47
Male,FaceBook campaign,158,63+
Male,Instagram Campign,372,18-22
Female,FaceBook campaign,120,63+
Female,Instagram Campign,348,63+
Male,Instagram Campign,2265,48-52
Male,Instagram Campign,507,43-47
Male,FaceBook campaign,412,43-47
Male,FaceBook campaign,1164,43-47
Male,SEM,390,48-52
Male,FaceBook campaign,36,18-22
Male,Organic Search,1970,18-22
Female,Organic Search,856,18-22
Female,SEM,31,58-62
Male,Instagram Campign,1832,48-52
Female,Organic Search,1472,23-27
Male,Instagram Campign,300,23-27
Male,FaceBook campaign,1014,58-62
Male,Organic Search,1780,58-62
Male,Organic Search,650,58-62
Female,SEM,658,18-22
Female,Instagram Campign,1352,18-22
Female,FaceBook campaign,388,63+
Female,FaceBook campaign,87,63+
Male,SEM,79,58-62
Female,Organic Search,876,48-52
Female,Instagram Campign,116,48-52
Female,SEM,1150,53-57
Female,FaceBook campaign,1636,43-47
Female,FaceBook campaign,110,43-47
Male,FaceBook campaign,445,28-32
Female,Instagram Campign,1970,23-27
Female,FaceBook campaign,404,23-27
Female,Instagram Campign,1428,23-27
Male,FaceBook campaign,1200,23-27
Female,SEM,375,63+
Female,Organic Search,126,63+
Female,FaceBook campaign,34,63+
Male,Organic Search,86,38-42
Male,Instagram Campign,1476,38-42
Female,SEM,664,43-47
Female,SEM,2155,43-47
Male,Organic Search,956,53-57
Male,Instagram Campign,1068,63+
Female,Organic Search,531,23-27
Female,Organic Search,2140,23-27
Female,Organic Search,263,23-27
Male,SEM,1300,53-57
Male,Instagram Campign,724,53-57
Male,Organic Search,500,28-32
Male,SEM,1197,28-32
Female,FaceBook campaign,688,63+
Female,SEM,1545,28-32
Male,SEM,120,53-57
Male,Organic Search,342,48-52
Male,Instagram Campign,732,63+
Male,SEM,482,63+
Female,FaceBook campaign,245,53-57
Male,Organic Search,1326,43-47
Male,FaceBook campaign,452,53-57
Male,Organic Search,588,63+
Male,FaceBook campaign,322,63+
Male,FaceBook campaign,196,43-47
Male,Organic Search,855,43-47
Female,FaceBook campaign,1556,48-52
Female,SEM,307,48-52
Male,FaceBook campaign,604,23-27
Male,Organic Search,1736,33-37
Female,SEM,128,38-42
Male,FaceBook campaign,600,58-62
Female,SEM,1925,58-62
Female,SEM,699,18-22
Male,FaceBook campaign,890,23-27
Female,Organic Search,640,63+
Male,Instagram Campign,160,58-62
Female,FaceBook campaign,1785,23-27
Female,FaceBook campaign,350,23-27
Female,FaceBook campaign,1320,23-27
Female,Instagram Campign,392,63+
Female,Instagram Campign,400,18-22
Female,SEM,1251,18-22
Female,SEM,341,58-62
Female,Organic Search,128,58-62
Male,SEM,1700,18-22
Male,Organic Search,194,58-62
Male,SEM,1272,28-32
Male,SEM,2265,28-32
Male,Organic Search,1356,43-47
Male,FaceBook campaign,151,43-47
Male,Instagram Campign,960,43-47
Male,Organic Search,388,48-52
Male,Organic Search,1194,48-52
Female,SEM,296,38-42
Female,FaceBook campaign,1045,28-32
Female,Instagram Campign,816,53-57
Male,SEM,213,28-32
Male,Instagram Campign,30,28-32
Male,Organic Search,273,63+
Female,SEM,536,43-47
Male,Organic Search,980,63+
Male,Organic Search,1540,63+
Female,Instagram Campign,1988,33-37
Female,Instagram Campign,518,33-37
Male,SEM,740,23-27
Female,SEM,447,48-52
Female,Instagram Campign,276,33-37
Female,Instagram Campign,412,28-32
Female,FaceBook campaign,460,18-22
Male,Instagram Campign,1740,63+
Male,Organic Search,222,23-27
Male,Instagram Campign,810,23-27
Male,Instagram Campign,1290,23-27
Female,Instagram Campign,371,33-37
Male,FaceBook campaign,702,53-57
Male,Instagram Campign,38,53-57
Female,Organic Search,176,23-27
Female,FaceBook campaign,1260,28-32
Male,Organic Search,1131,38-42
Male,SEM,32,38-42
Female,Organic Search,1440,53-57
Female,Instagram Campign,130,53-57
Male,FaceBook campaign,248,43-47
Male,Organic Search,2480,43-47
Male,Organic Search,1314,43-47
Male,FaceBook campaign,264,43-47
Male,Organic Search,2350,43-47
Female,SEM,371,43-47
Male,Organic Search,1712,18-22
Male,SEM,47,58-62
Female,SEM,1080,23-27
Female,Instagram Campign,1248,58-62
Female,Organic Search,790,58-62
Female,FaceBook campaign,1158,58-62
Male,FaceBook campaign,81,23-27
Female,SEM,1288,33-37
Female,Instagram Campign,1185,58-62
Female,Instagram Campign,1149,53-57
Female,Instagram Campign,1992,53-57
Male,FaceBook campaign,1160,63+
Male,Organic Search,63,63+
Male,Instagram Campign,556,63+
Male,Organic Search,1323,23-27
Male,Organic Search,586,23-27
Male,SEM,1293,63+
Female,FaceBook campaign,358,63+
Female,FaceBook campaign,600,63+
Female,Instagram Campign,570,28-32
Male,SEM,70,23-27
Male,Instagram Campign,2000,23-27
Male,Instagram Campign,266,23-27
Male,Instagram Campign,1792,33-37
Male,SEM,1395,33-37
Female,Organic Search,456,43-47
Female,Instagram Campign,1620,18-22
Female,Instagram Campign,228,38-42
Female,FaceBook campaign,100,33-37
Female,FaceBook campaign,1970,43-47
Male,Organic Search,770,63+
Male,FaceBook campaign,452,23-27
Male,Instagram Campign,472,23-27
Female,Organic Search,72,33-37
Male,FaceBook campaign,258,63+
Male,Organic Search,1048,33-37
Male,Organic Search,1308,63+
Female,Organic Search,1242,43-47
Female,Instagram Campign,1155,33-37
Male,FaceBook campaign,1388,53-57
Male,Organic Search,87,63+
Female,SEM,317,43-47
Female,Instagram Campign,1670,43-47
Female,Instagram Campign,1608,43-47
Male,FaceBook campaign,1300,18-22
Male,SEM,244,18-22
Female,SEM,1300,48-52
Female,FaceBook campaign,815,48-52
Male,Instagram Campign,1287,48-52
Male,Instagram Campign,118,18-22
Male,Organic Search,652,18-22
Female,SEM,1028,38-42
Female,Instagram Campign,1932,23-27
Female,Organic Search,750,43-47
Female,SEM,2225,43-47
Female,SEM,450,43-47
Female,SEM,1320,23-27
Female,SEM,101,18-22
Female,Instagram Campign,1345,58-62
Female,Organic Search,720,28-32
Female,SEM,454,58-62
Female,FaceBook campaign,1020,58-62
Female,FaceBook campaign,1076,63+
Female,SEM,56,63+
Male,FaceBook campaign,346,33-37
Female,Organic Search,98,53-57
Male,Organic Search,104,43-47
Male,FaceBook campaign,1420,43-47
Male,Organic Search,1475,43-47
Female,Instagram Campign,639,38-42
Female,SEM,1008,53-57
Male,Instagram Campign,1446,43-47
Male,Organic Search,2125,58-62
Female,SEM,435,63+
Male,Organic Search,1017,63+
Female,FaceBook campaign,460,53-57
Male,Organic Search,1444,48-52
Female,FaceBook campaign,1488,53-57
Male,Instagram Campign,564,28-32
Male,Organic Search,850,28-32
Male,Instagram Campign,312,48-52
Male,Instagram Campign,1164,48-52
Male,FaceBook campaign,514,48-52
Male,SEM,1575,48-52
Male,FaceBook campaign,443,63+
Male,Instagram Campign,630,63+
Female,Instagram Campign,714,48-52
Female,FaceBook campaign,876,48-52
Female,Organic Search,1435,63+
Male,FaceBook campaign,1580,48-52
Female,Instagram Campign,980,43-47
Male,FaceBook campaign,1704,48-52
Female,SEM,670,38-42
Female,FaceBook campaign,2080,18-22
Female,FaceBook campaign,1996,18-22
Male,FaceBook campaign,344,53-57
Male,Organic Search,304,43-47
Male,FaceBook campaign,900,43-47
Male,FaceBook campaign,388,43-47
Male,Organic Search,1865,43-47
Male,Instagram Campign,1828,48-52
Male,Instagram Campign,1248,48-52
Female,Organic Search,1916,43-47
Female,Organic Search,148,43-47
Female,Organic Search,235,28-32
Female,FaceBook campaign,201,48-52
Female,SEM,353,48-52
Female,SEM,2145,48-52
Male,Instagram Campign,2435,58-62
Male,Organic Search,156,23-27
Male,Instagram Campign,290,23-27
Male,FaceBook campaign,708,18-22
Female,FaceBook campaign,670,53-57
Female,Organic Search,121,53-57
Male,FaceBook campaign,916,58-62
Male,Organic Search,471,58-62
Male,FaceBook campaign,2000,23-27
Male,SEM,795,18-22
Male,Instagram Campign,471,18-22
Male,Instagram Campign,616,58-62
Male,Instagram Campign,586,58-62
Female,Instagram Campign,912,43-47
Male,Organic Search,904,33-37
Female,Organic Search,196,23-27
Female,SEM,2240,43-47
Female,Organic Search,279,43-47
Female,Organic Search,444,18-22
Male,Instagram Campign,1708,23-27
Male,Organic Search,1350,33-37
Male,FaceBook campaign,266,58-62
Male,Organic Search,368,63+
Male,Organic Search,96,63+
Male,Instagram Campign,230,63+
Male,FaceBook campaign,660,53-57
Male,Organic Search,810,53-57
Male,Organic Search,26,53-57
Male,Instagram Campign,300,48-52
Male,SEM,2170,48-52
Male,FaceBook campaign,600,48-52
Male,Instagram Campign,504,48-52
Male,Organic Search,1359,58-62
Male,FaceBook campaign,81,58-62
Male,Instagram Campign,900,58-62
Female,SEM,459,28-32
Male,Organic Search,470,43-47
Male,Instagram Campign,1101,43-47
Male,Organic Search,388,43-47
Female,SEM,173,63+
Female,FaceBook campaign,2020,63+
Female,Organic Search,433,63+
Male,Instagram Campign,256,18-22
Female,FaceBook campaign,702,43-47
Male,Instagram Campign,1795,23-27
Male,FaceBook campaign,300,23-27
Female,FaceBook campaign,664,23-27
Female,SEM,2485,23-27
Female,Organic Search,978,63+
Female,Organic Search,310,63+
Male,FaceBook campaign,2045,43-47
Female,FaceBook campaign,1576,48-52
Female,Instagram Campign,228,48-52
Female,FaceBook campaign,322,48-52
Female,FaceBook campaign,1456,48-52
Female,SEM,420,53-57
Female,SEM,418,23-27
Female,FaceBook campaign,386,23-27
Female,Organic Search,405,53-57
Female,Organic Search,70,58-62
Male,Organic Search,657,38-42
Male,FaceBook campaign,666,38-42
Male,SEM,184,63+
Male,Organic Search,810,63+
Male,Instagram Campign,1115,28-32
Male,SEM,339,38-42
Male,Organic Search,457,48-52
Male,Instagram Campign,768,58-62
Male,SEM,849,48-52
Female,Instagram Campign,986,43-47
Female,SEM,380,43-47
Male,Instagram Campign,1540,48-52
Male,SEM,1251,48-52
Male,Organic Search,144,48-52
Female,FaceBook campaign,402,58-62
Male,Instagram Campign,555,53-57
Female,SEM,321,48-52
Female,Instagram Campign,764,48-52
Male,FaceBook campaign,45,33-37
Male,Organic Search,372,58-62
Female,Instagram Campign,1204,58-62
Male,SEM,292,63+
Female,Organic Search,274,23-27
Female,SEM,1780,23-27
Female,Instagram Campign,1784,23-27
Male,FaceBook campaign,55,23-27
Male,FaceBook campaign,1552,23-27
Male,FaceBook campaign,258,63+
Female,Instagram Campign,2055,38-42
Female,Instagram Campign,224,38-42
Female,Instagram Campign,1550,38-42
Female,Instagram Campign,1155,23-27
Female,FaceBook campaign,1880,23-27
Male,Instagram Campign,123,53-57
Female,Organic Search,84,53-57
Female,Instagram Campign,1416,43-47
Female,FaceBook campaign,231,63+
Male,Organic Search,252,28-32
Male,Organic Search,2050,28-32
Female,Instagram Campign,656,33-37
Female,Instagram Campign,852,18-22
Female,Organic Search,945,23-27
Male,FaceBook campaign,10,28-32
Male,SEM,153,28-32
Female,Instagram Campign,1490,28-32
Female,Instagram Campign,984,28-32
Male,SEM,1965,28-32
Male,SEM,166,28-32
Male,SEM,313,43-47
Male,SEM,1236,48-52
Male,SEM,108,43-47
Male,SEM,434,43-47
Male,Instagram Campign,26,33-37
Female,SEM,952,23-27
Male,Organic Search,33,33-37
Male,FaceBook campaign,1536,63+
Female,Organic Search,675,33-37
Female,Instagram Campign,1964,43-47
Female,Instagram Campign,1530,43-47
Female,FaceBook campaign,15,63+
Female,SEM,1785,63+
Female,Instagram Campign,228,63+
Female,Organic Search,1844,33-37
Female,Instagram Campign,1040,63+
Female,FaceBook campaign,98,63+
Female,FaceBook campaign,852,43-47
Male,FaceBook campaign,54,63+
Female,FaceBook campaign,1892,63+
Male,FaceBook campaign,485,63+
Male,Instagram Campign,638,63+
Male,Instagram Campign,1832,38-42
Male,FaceBook campaign,2300,38-42
Female,Organic Search,1456,48-52
Female,Instagram Campign,274,48-52
Female,SEM,680,28-32
Female,FaceBook campaign,402,38-42
Female,Instagram Campign,600,38-42
Male,Instagram Campign,327,58-62
Male,SEM,175,28-32
Female,FaceBook campaign,201,43-47
Female,FaceBook campaign,96,43-47
Female,SEM,738,63+
Female,Organic Search,775,63+
Female,Organic Search,200,63+
Female,SEM,236,58-62
Male,Instagram Campign,400,53-57
Female,Organic Search,488,23-27
Female,Organic Search,846,63+
Female,FaceBook campaign,1416,63+
Female,Instagram Campign,317,63+
Female,Instagram Campign,285,48-52
Female,SEM,368,48-52
Female,Organic Search,792,33-37
Female,Instagram Campign,1155,33-37
Female,Organic Search,372,33-37
Female,FaceBook campaign,1995,63+
Female,SEM,610,33-37
Female,Instagram Campign,965,43-47
Female,SEM,27,43-47
Male,Organic Search,155,38-42
Male,SEM,1956,38-42
Female,Instagram Campign,771,18-22
Male,SEM,144,48-52
Male,Instagram Campign,1038,48-52
Male,Instagram Campign,952,48-52
Male,Organic Search,1472,48-52
Male,Instagram Campign,1520,48-52
Male,FaceBook campaign,226,28-32
Female,FaceBook campaign,471,28-32
Female,FaceBook campaign,1196,43-47
Female,Organic Search,612,63+
Female,Instagram Campign,876,33-37
Male,Organic Search,296,63+
Male,Organic Search,720,63+
Male,FaceBook campaign,478,63+
Male,Organic Search,771,63+
Male,SEM,1260,58-62
Male,Instagram Campign,30,58-62
Male,FaceBook campaign,540,58-62
Male,FaceBook campaign,268,63+
Male,Instagram Campign,407,48-52
Male,Organic Search,359,48-52
Female,Organic Search,1855,18-22
Male,FaceBook campaign,32,63+
Male,FaceBook campaign,618,23-27
Female,SEM,154,48-52
Female,FaceBook campaign,824,48-52
Male,Organic Search,198,38-42
Male,Organic Search,456,38-42
Male,Organic Search,1900,43-47
Male,FaceBook campaign,1461,43-47
Male,Organic Search,1804,23-27
Male,Organic Search,378,23-27
Male,SEM,256,33-37
Male,FaceBook campaign,1224,33-37
Male,Instagram Campign,750,48-52
Male,Organic Search,167,38-42
Female,Organic Search,1076,43-47
Female,SEM,1505,43-47
Female,FaceBook campaign,16,63+
Female,Organic Search,40,28-32
Female,SEM,369,28-32
Male,SEM,916,33-37
Male,SEM,698,33-37
Female,FaceBook campaign,174,53-57
Male,SEM,1083,58-62
Male,SEM,856,58-62
Male,FaceBook campaign,916,58-62
Male,Instagram Campign,592,53-57
Male,Organic Search,289,48-52
Female,Instagram Campign,715,58-62
Female,FaceBook campaign,1326,58-62
Female,FaceBook campaign,255,43-47
Female,SEM,612,43-47
Male,FaceBook campaign,820,38-42
Male,Organic Search,414,23-27
Female,FaceBook campaign,296,18-22
Male,SEM,886,48-52
Male,FaceBook campaign,222,48-52
Female,SEM,890,53-57
Female,SEM,354,53-57
Male,Instagram Campign,1500,38-42
Male,FaceBook campaign,826,63+
Male,Instagram Campign,162,63+
Male,Instagram Campign,338,63+
Female,Instagram Campign,95,53-57
Female,FaceBook campaign,1965,28-32
Male,FaceBook campaign,500,63+
Female,Instagram Campign,498,48-52
Female,Instagram Campign,205,53-57
Female,FaceBook campaign,1745,43-47
Female,SEM,183,43-47
Male,Instagram Campign,955,43-47
Male,SEM,885,43-47
Male,Organic Search,456,43-47
Male,Instagram Campign,1520,43-47
Female,SEM,1715,33-37
Female,Instagram Campign,1876,43-47
Female,Instagram Campign,270,18-22
Female,Instagram Campign,576,53-57
Female,Instagram Campign,204,18-22
Female,FaceBook campaign,440,18-22
Female,SEM,696,18-22
Female,Instagram Campign,140,58-62
Female,FaceBook campaign,848,63+
Female,Organic Search,861,63+
Female,SEM,1053,63+
Female,Organic Search,621,33-37
Female,FaceBook campaign,1416,63+
Female,FaceBook campaign,2495,63+
Female,SEM,160,38-42
Female,FaceBook campaign,894,38-42
Male,FaceBook campaign,1835,23-27
Male,SEM,30,43-47
Male,SEM,1137,43-47
Male,FaceBook campaign,2385,43-47
Female,Organic Search,440,38-42
Female,Organic Search,85,33-37
Female,FaceBook campaign,336,53-57
Female,Instagram Campign,932,48-52
Female,Organic Search,44,58-62
Female,FaceBook campaign,625,58-62
Female,FaceBook campaign,494,33-37
Female,Organic Search,498,33-37
Female,Instagram Campign,1780,63+
Female,SEM,1308,63+
Female,Organic Search,560,63+
Female,Organic Search,548,33-37
Female,SEM,159,18-22
Female,Instagram Campign,1572,28-32
Male,SEM,87,38-42
Male,Organic Search,1264,43-47
Male,Instagram Campign,458,43-47
Male,Instagram Campign,1143,43-47
Male,FaceBook campaign,351,33-37
Male,Organic Search,434,33-37
Female,Organic Search,123,38-42
Male,FaceBook campaign,342,23-27
Male,FaceBook campaign,316,23-27
Male,Instagram Campign,365,38-42
Male,FaceBook campaign,1716,38-42
Male,Organic Search,345,38-42
Male,Organic Search,291,23-27
Male,FaceBook campaign,1905,23-27
Female,FaceBook campaign,326,23-27
Female,FaceBook campaign,306,38-42
Female,SEM,768,38-42
Female,Organic Search,1608,58-62
Female,Organic Search,1164,38-42
Female,Organic Search,68,38-42
Female,Organic Search,34,38-42
Male,Organic Search,656,28-32
Male,Organic Search,240,63+
Male,FaceBook campaign,565,63+
Male,Organic Search,111,18-22
Male,Organic Search,2335,48-52
Male,FaceBook campaign,360,58-62
Male,FaceBook campaign,1179,53-57
Male,SEM,746,48-52
Male,Instagram Campign,481,48-52
Male,SEM,442,48-52
Female,FaceBook campaign,2330,18-22
Female,FaceBook campaign,825,18-22
Female,Organic Search,98,18-22
Female,Organic Search,444,18-22
Male,FaceBook campaign,85,58-62
Male,SEM,310,58-62
Male,FaceBook campaign,604,58-62
Female,FaceBook campaign,592,53-57
Female,Instagram Campign,459,18-22
Female,Instagram Campign,208,38-42
Female,Organic Search,356,38-42
Male,Instagram Campign,48,38-42
Male,FaceBook campaign,2220,28-32
Male,FaceBook campaign,291,48-52
Male,Instagram Campign,1170,58-62
Male,Instagram Campign,306,58-62
Male,SEM,1232,63+
Male,Instagram Campign,150,63+
Male,Instagram Campign,300,63+
Female,SEM,16,18-22
Male,FaceBook campaign,364,38-42
Male,Instagram Campign,726,38-42
Female,Organic Search,1244,58-62
Female,Instagram Campign,1480,38-42
Male,FaceBook campaign,960,18-22
Male,Organic Search,1476,33-37
Female,Organic Search,390,33-37
Male,Organic Search,437,63+
Male,SEM,646,63+
Female,SEM,1068,38-42
Female,Organic Search,266,38-42
Male,Instagram Campign,24,53-57
Male,Organic Search,1164,53-57
Female,FaceBook campaign,465,28-32
Male,SEM,620,23-27
Male,Organic Search,849,28-32
Female,FaceBook campaign,185,63+
Female,SEM,705,63+
Male,Organic Search,384,18-22
Male,FaceBook campaign,2350,18-22
Male,Organic Search,272,18-22
Male,Instagram Campign,306,18-22
Male,SEM,105,18-22
Male,FaceBook campaign,471,18-22
Female,Instagram Campign,1448,43-47
Male,Instagram Campign,732,63+
Male,FaceBook campaign,686,63+
